x-axis,1,2,F1
second,Volt,Volt,Volt
+2.795000E-03,-488.442206E-03,-4.150000E-03,-487.049105E-03
+2.800000E-03,-482.412055E-03,-1.496734E-03,-484.306430E-03
+2.805000E-03,-480.402005E-03,+4.473116E-03,-486.949008E-03
+2.810000E-03,-478.391955E-03,+7.789698E-03,-481.563754E-03
+2.815000E-03,-466.331653E-03,+11.769598E-03,-486.848910E-03
+2.820000E-03,-458.291452E-03,+14.422864E-03,-484.106234E-03
+2.825000E-03,-458.291452E-03,+19.729397E-03,-478.720980E-03
+2.830000E-03,-458.291452E-03,+23.709296E-03,-475.978304E-03
+2.835000E-03,-442.211051E-03,+28.352512E-03,-476.613925E-03
+2.840000E-03,-434.170850E-03,+32.995728E-03,-475.878207E-03
+2.845000E-03,-428.140699E-03,+38.302261E-03,-471.128573E-03
+2.850000E-03,-414.070347E-03,+42.282160E-03,-461.043734E-03
+2.855000E-03,-416.080398E-03,+46.925376E-03,-456.979769E-03
+2.860000E-03,-393.969845E-03,+51.568592E-03,-454.237093E-03
+2.865000E-03,-393.969845E-03,+52.231909E-03,-446.844881E-03
+2.870000E-03,-377.889443E-03,+58.201758E-03,-439.452669E-03
+2.875000E-03,-369.849242E-03,+62.181658E-03,-432.035432E-03
+2.880000E-03,-361.809041E-03,+67.488190E-03,-427.310823E-03
+2.885000E-03,-347.738690E-03,+70.141457E-03,-414.558381E-03
+2.890000E-03,-337.688439E-03,+71.468090E-03,-408.512482E-03
+2.895000E-03,-329.648238E-03,+77.437939E-03,-405.769806E-03
+2.900000E-03,-305.527635E-03,+80.754522E-03,-392.356720E-03
+2.905000E-03,-301.507534E-03,+84.071105E-03,-389.614044E-03
+2.910000E-03,-285.427133E-03,+87.387688E-03,-377.522247E-03
+2.915000E-03,-273.366831E-03,+90.704270E-03,-362.787872E-03
+2.920000E-03,-265.326630E-03,+94.020853E-03,-360.045196E-03
+2.925000E-03,-241.206028E-03,+96.674120E-03,-346.632109E-03
+2.930000E-03,-229.145726E-03,+100.654019E-03,-333.219023E-03
+2.935000E-03,-213.065324E-03,+101.980652E-03,-321.812895E-03
+2.940000E-03,-201.005023E-03,+101.980652E-03,-311.778105E-03
+2.945000E-03,-190.954772E-03,+107.287185E-03,-294.986722E-03
+2.950000E-03,-172.864320E-03,+109.940451E-03,-286.273221E-03
+2.955000E-03,-160.804018E-03,+110.603768E-03,-272.199490E-03
+2.960000E-03,-144.723617E-03,+115.246984E-03,-258.125759E-03
+2.965000E-03,-128.643215E-03,+119.890200E-03,-249.362209E-03
+2.970000E-03,-116.582913E-03,+119.226883E-03,-231.299587E-03
+2.975000E-03,-96.482411E-03,+120.553516E-03,-225.914333E-03
+2.980000E-03,-88.442210E-03,+125.860049E-03,-212.501246E-03
+2.985000E-03,-72.361808E-03,+123.870099E-03,-198.427515E-03
+2.990000E-03,-52.261306E-03,+128.513315E-03,-183.032496E-03
+2.995000E-03,-40.201005E-03,+128.513315E-03,-166.976831E-03
+3.000000E-03,-16.080402E-03,+128.513315E-03,-153.563745E-03
+3.005000E-03,-6.030151E-03,+127.849999E-03,-137.508080E-03
+3.010000E-03,+8.040201E-03,+129.839948E-03,-122.773705E-03
+3.015000E-03,+30.150753E-03,+131.166582E-03,-108.039329E-03
+3.020000E-03,+40.201005E-03,+133.819848E-03,-91.983665E-03
+3.025000E-03,+56.281406E-03,+133.156531E-03,-78.595603E-03
+3.030000E-03,+72.361808E-03,+133.819848E-03,-67.900168E-03
+3.035000E-03,+80.402009E-03,+133.819848E-03,-48.466208E-03
+3.040000E-03,+104.522612E-03,+133.819848E-03,-38.431417E-03
+3.045000E-03,+114.572863E-03,+133.819848E-03,-20.368795E-03
+3.050000E-03,+132.663315E-03,+136.473114E-03,-6.320088E-03
+3.055000E-03,+146.733667E-03,+134.483164E-03,+7.753643E-03
+3.060000E-03,+152.763817E-03,+133.819848E-03,+17.763408E-03
+3.065000E-03,+168.844219E-03,+133.819848E-03,+34.479718E-03
+3.070000E-03,+188.944722E-03,+132.493215E-03,+51.196027E-03
+3.075000E-03,+201.005023E-03,+131.166582E-03,+68.572980E-03
+3.080000E-03,+217.085425E-03,+131.166582E-03,+84.628645E-03
+3.085000E-03,+231.155776E-03,+131.166582E-03,+94.638411E-03
+3.090000E-03,+241.206028E-03,+131.166582E-03,+111.354720E-03
+3.095000E-03,+257.286429E-03,+130.503265E-03,+127.410384E-03
+3.100000E-03,+273.366831E-03,+128.513315E-03,+146.108627E-03
+3.105000E-03,+283.417082E-03,+125.860049E-03,+154.136459E-03
+3.110000E-03,+297.487434E-03,+123.206783E-03,+172.834702E-03
+3.115000E-03,+307.537685E-03,+123.206783E-03,+182.844468E-03
+3.120000E-03,+321.608037E-03,+117.900250E-03,+199.560777E-03
+3.125000E-03,+331.658288E-03,+119.890200E-03,+210.231187E-03
+3.130000E-03,+345.728640E-03,+117.900250E-03,+228.929430E-03
+3.135000E-03,+353.768840E-03,+114.583667E-03,+239.599840E-03
+3.140000E-03,+361.809041E-03,+112.593717E-03,+247.627673E-03
+3.145000E-03,+379.899493E-03,+109.940451E-03,+262.286975E-03
+3.150000E-03,+389.949745E-03,+107.287185E-03,+276.996326E-03
+3.155000E-03,+399.999996E-03,+102.643969E-03,+286.320423E-03
+3.160000E-03,+402.010046E-03,+104.633918E-03,+298.337147E-03
+3.165000E-03,+412.060297E-03,+101.980652E-03,+309.007557E-03
+3.170000E-03,+422.110548E-03,+96.674120E-03,+319.677968E-03
+3.175000E-03,+434.170850E-03,+92.030904E-03,+332.990956E-03
+3.180000E-03,+442.211051E-03,+91.367587E-03,+343.661367E-03
+3.185000E-03,+442.211051E-03,+88.051004E-03,+354.331777E-03
+3.190000E-03,+446.231151E-03,+82.081155E-03,+366.323477E-03
+3.195000E-03,+450.251251E-03,+80.754522E-03,+370.287344E-03
+3.200000E-03,+458.291452E-03,+75.447989E-03,+383.600333E-03
+3.205000E-03,+458.291452E-03,+72.794723E-03,+388.249869E-03
+3.210000E-03,+466.331653E-03,+70.141457E-03,+396.913321E-03
+3.215000E-03,+468.341704E-03,+64.834924E-03,+407.583732E-03
+3.220000E-03,+474.371854E-03,+62.181658E-03,+412.868888E-03
+3.225000E-03,+480.402005E-03,+56.875125E-03,+415.511466E-03
+3.230000E-03,+486.432156E-03,+54.221859E-03,+427.503166E-03
+3.235000E-03,+488.442206E-03,+51.568592E-03,+431.467033E-03
+3.240000E-03,+490.452256E-03,+46.262060E-03,+434.109611E-03
+3.245000E-03,+490.452256E-03,+43.608794E-03,+439.394768E-03
+3.250000E-03,+490.452256E-03,+39.628894E-03,+442.037346E-03
+3.255000E-03,+488.442206E-03,+32.995728E-03,+447.322502E-03
+3.260000E-03,+490.452256E-03,+30.342462E-03,+452.607659E-03
+3.265000E-03,+484.422105E-03,+23.045980E-03,+457.892815E-03
+3.270000E-03,+482.412055E-03,+18.402764E-03,+460.535393E-03
+3.275000E-03,+482.412055E-03,+17.076130E-03,+465.159905E-03
+3.280000E-03,+482.412055E-03,+11.769598E-03,+460.435296E-03
+3.285000E-03,+480.402005E-03,+6.463065E-03,+465.720452E-03
+3.290000E-03,+474.371854E-03,+1.156533E-03,+468.363030E-03
+3.295000E-03,+474.371854E-03,-1.496734E-03,+473.648187E-03
+3.300000E-03,+474.371854E-03,-4.150000E-03,+470.905511E-03
+3.305000E-03,+460.301503E-03,-9.456533E-03,+465.520257E-03
+3.310000E-03,+458.291452E-03,-12.109799E-03,+466.791497E-03
+3.315000E-03,+452.261302E-03,-17.416331E-03,+469.409051E-03
+3.320000E-03,+442.211051E-03,-22.722864E-03,+462.677483E-03
+3.325000E-03,+442.211051E-03,-27.366080E-03,+459.934807E-03
+3.330000E-03,+434.170850E-03,-29.356030E-03,+454.549553E-03
+3.335000E-03,+426.130649E-03,-33.335929E-03,+453.813836E-03
+3.340000E-03,+410.050247E-03,-35.989196E-03,+451.806877E-03
+3.345000E-03,+412.060297E-03,-41.959045E-03,+445.685906E-03
+3.350000E-03,+402.010046E-03,-47.928894E-03,+443.628899E-03
+3.355000E-03,+393.969845E-03,-53.898743E-03,+441.571892E-03
+3.360000E-03,+385.929644E-03,-54.562060E-03,+430.165764E-03
+3.365000E-03,+369.849242E-03,-57.878643E-03,+427.423088E-03
+3.370000E-03,+361.809041E-03,-63.848492E-03,+424.680412E-03
+3.375000E-03,+351.758790E-03,-67.828391E-03,+417.288200E-03
+3.380000E-03,+345.728640E-03,-70.481658E-03,+405.882072E-03
+3.385000E-03,+335.678388E-03,-73.134924E-03,+401.132438E-03
+3.390000E-03,+313.567836E-03,-77.114823E-03,+389.726309E-03
+3.395000E-03,+305.527635E-03,-81.094723E-03,+380.302115E-03
+3.400000E-03,+289.447233E-03,-86.401255E-03,+373.570547E-03
+3.405000E-03,+281.407032E-03,-89.054522E-03,+368.185293E-03
+3.410000E-03,+261.306530E-03,-93.034421E-03,+354.772207E-03
+3.415000E-03,+249.246228E-03,-95.024371E-03,+342.019765E-03
+3.420000E-03,+241.206028E-03,-102.320853E-03,+338.616445E-03
+3.425000E-03,+225.125626E-03,-102.320853E-03,+325.203358E-03
+3.430000E-03,+213.065324E-03,-103.647486E-03,+313.111561E-03
+3.435000E-03,+201.005023E-03,-110.280652E-03,+308.386952E-03
+3.440000E-03,+184.924621E-03,-110.280652E-03,+292.991932E-03
+3.445000E-03,+174.874370E-03,-114.923868E-03,+282.221424E-03
+3.450000E-03,+152.763817E-03,-114.260552E-03,+266.165759E-03
+3.455000E-03,+144.723617E-03,-118.240451E-03,+252.752673E-03
+3.460000E-03,+120.603014E-03,-118.240451E-03,+239.339586E-03
+3.465000E-03,+118.592964E-03,-122.883667E-03,+231.286730E-03
+3.470000E-03,+96.482411E-03,-122.220350E-03,+209.870836E-03
+3.475000E-03,+86.432160E-03,-124.210300E-03,+204.485582E-03
+3.480000E-03,+72.361808E-03,-128.853516E-03,+188.429917E-03
+3.485000E-03,+48.241206E-03,-128.853516E-03,+177.659409E-03
+3.490000E-03,+36.180904E-03,-131.506782E-03,+162.925034E-03
+3.495000E-03,+18.090452E-03,-133.496732E-03,+147.530014E-03
+3.500000E-03,+8.040201E-03,-136.813315E-03,+134.777572E-03
+3.505000E-03,-10.050251E-03,-134.160049E-03,+122.100203E-03
+3.510000E-03,-28.140703E-03,-134.160049E-03,+106.680159E-03
+3.515000E-03,-42.211055E-03,-136.813315E-03,+89.253157E-03
+3.520000E-03,-56.281406E-03,-136.813315E-03,+73.197492E-03
+3.525000E-03,-70.351758E-03,-137.476632E-03,+65.169660E-03
+3.530000E-03,-88.442210E-03,-139.466581E-03,+45.100079E-03
+3.535000E-03,-110.552763E-03,-138.803265E-03,+33.058331E-03
+3.540000E-03,-120.603014E-03,-139.466581E-03,+17.002666E-03
+3.545000E-03,-136.683416E-03,-140.129898E-03,+3.589580E-03
+3.550000E-03,-148.743717E-03,-142.119848E-03,-13.787374E-03
+3.555000E-03,-166.834169E-03,-142.119848E-03,-28.521749E-03
+3.560000E-03,-176.884420E-03,-139.466581E-03,-47.219992E-03
+3.565000E-03,-192.964822E-03,-142.119848E-03,-54.587179E-03
+3.570000E-03,-209.045224E-03,-138.139948E-03,-71.303489E-03
+3.575000E-03,-219.095475E-03,-139.466581E-03,-87.359153E-03
+3.580000E-03,-233.165827E-03,-136.813315E-03,-103.414818E-03
+3.585000E-03,-249.246228E-03,-136.813315E-03,-122.113060E-03
+3.590000E-03,-265.326630E-03,-132.833416E-03,-131.462182E-03
+3.595000E-03,-273.366831E-03,-134.160049E-03,-142.818261E-03
+3.600000E-03,-297.487434E-03,-131.506782E-03,-159.509546E-03
+3.605000E-03,-297.487434E-03,-128.853516E-03,-175.565210E-03
+3.610000E-03,-313.567836E-03,-126.200250E-03,-186.235621E-03
+3.615000E-03,-323.618087E-03,-126.200250E-03,-202.291285E-03
+3.620000E-03,-337.688439E-03,-126.200250E-03,-212.961696E-03
+3.625000E-03,-353.768840E-03,-123.546984E-03,-231.659938E-03
+3.630000E-03,-361.809041E-03,-120.893717E-03,-245.022976E-03
+3.635000E-03,-375.879393E-03,-118.903768E-03,-259.046658E-03
+3.640000E-03,-377.889443E-03,-118.240451E-03,-269.056424E-03
+3.645000E-03,-387.939694E-03,-112.933918E-03,-279.726834E-03
+3.650000E-03,-402.010046E-03,-111.607285E-03,-290.397245E-03
+3.655000E-03,-410.050247E-03,-110.280652E-03,-301.067655E-03
+3.660000E-03,-426.130649E-03,-104.974119E-03,-311.738065E-03
+3.665000E-03,-420.100498E-03,-102.984170E-03,-324.415434E-03
+3.670000E-03,-438.190950E-03,-99.667587E-03,-341.106719E-03
+3.675000E-03,-454.271352E-03,-99.004270E-03,-351.777129E-03
+3.680000E-03,-458.291452E-03,-94.361054E-03,-365.090118E-03
+3.685000E-03,-464.321603E-03,-91.707788E-03,-369.739654E-03
+3.690000E-03,-466.331653E-03,-90.381155E-03,-382.417023E-03
+3.695000E-03,-474.371854E-03,-86.401255E-03,-391.055450E-03
+3.700000E-03,-466.331653E-03,-83.747989E-03,-394.358673E-03
+3.705000E-03,-474.371854E-03,-77.778140E-03,-405.029084E-03
+3.710000E-03,-482.412055E-03,-71.808291E-03,-417.020783E-03
+3.715000E-03,-492.462306E-03,-66.501758E-03,-422.966584E-03
+3.720000E-03,-482.412055E-03,-65.175125E-03,-423.627229E-03
+3.725000E-03,-492.462306E-03,-59.868592E-03,-436.940217E-03
+3.730000E-03,-494.472357E-03,-58.541959E-03,-439.582796E-03
+3.735000E-03,-500.502507E-03,-54.562060E-03,-450.888826E-03
+3.740000E-03,-506.532658E-03,-49.255527E-03,-455.538362E-03
+3.745000E-03,-506.532658E-03,-48.592211E-03,-458.180941E-03
+3.750000E-03,-510.552758E-03,-42.622361E-03,-463.466097E-03
+3.755000E-03,-506.532658E-03,-39.305778E-03,-468.090609E-03
+3.760000E-03,-498.492457E-03,-35.989196E-03,-474.036410E-03
+3.765000E-03,-500.502507E-03,-28.692713E-03,-476.678988E-03
+3.770000E-03,-502.512557E-03,-26.702764E-03,-480.642855E-03
+3.775000E-03,-498.492457E-03,-22.722864E-03,-476.578890E-03
+3.780000E-03,-498.492457E-03,-17.416331E-03,-481.864047E-03
+3.785000E-03,-490.452256E-03,-12.109799E-03,-486.488559E-03
+3.790000E-03,-490.452256E-03,-8.129899E-03,-489.791781E-03
+3.795000E-03,-490.452256E-03,-1.496734E-03,-487.049105E-03
+3.800000E-03,-482.412055E-03,-1.496734E-03,-489.691684E-03
+3.805000E-03,-482.412055E-03,+3.809799E-03,-494.976840E-03
+3.810000E-03,-474.371854E-03,+7.789698E-03,-486.898959E-03
+3.815000E-03,-468.341704E-03,+9.779648E-03,-486.848910E-03
+3.820000E-03,-466.331653E-03,+17.076130E-03,-484.106234E-03
+3.825000E-03,-458.291452E-03,+20.392713E-03,-480.727938E-03
+3.830000E-03,-450.251251E-03,+26.362563E-03,-484.006137E-03
+3.835000E-03,-440.201000E-03,+29.679145E-03,-470.593050E-03
+3.840000E-03,-434.170850E-03,+32.995728E-03,-475.878207E-03
+3.845000E-03,-426.130649E-03,+37.638944E-03,-462.465120E-03
+3.850000E-03,-414.070347E-03,+40.955527E-03,-455.708528E-03
+3.855000E-03,-410.050247E-03,+46.262060E-03,-456.319124E-03
+3.860000E-03,-402.010046E-03,+48.915326E-03,-451.594515E-03
+3.865000E-03,-387.939694E-03,+54.885175E-03,-446.869905E-03
+3.870000E-03,-377.889443E-03,+56.875125E-03,-439.452669E-03
+3.875000E-03,-363.819092E-03,+64.171607E-03,-432.035432E-03
+3.880000E-03,-353.768840E-03,+64.834924E-03,-427.310823E-03
+3.885000E-03,-345.728640E-03,+69.478140E-03,-423.907502E-03
+3.890000E-03,-341.708539E-03,+71.468090E-03,-411.155060E-03
+3.895000E-03,-321.608037E-03,+77.437939E-03,-405.109162E-03
+3.900000E-03,-313.567836E-03,+78.101255E-03,-392.356720E-03
+3.905000E-03,-301.507534E-03,+83.407788E-03,-387.607086E-03
+3.910000E-03,-289.447233E-03,+87.387688E-03,-376.200958E-03
+3.915000E-03,-275.376881E-03,+90.704270E-03,-370.815704E-03
+3.920000E-03,-265.326630E-03,+94.020853E-03,-360.045196E-03
+3.925000E-03,-249.246228E-03,+96.674120E-03,-344.625151E-03
+3.930000E-03,-229.145726E-03,+98.000753E-03,-333.219023E-03
+3.935000E-03,-217.085425E-03,+103.307285E-03,-319.805937E-03
+3.940000E-03,-209.045224E-03,+107.287185E-03,-314.420683E-03
+3.945000E-03,-184.924621E-03,+107.950501E-03,-301.007596E-03
+3.950000E-03,-172.864320E-03,+111.267084E-03,-286.273221E-03
+3.955000E-03,-166.834169E-03,+110.603768E-03,-274.181424E-03
+3.960000E-03,-152.763817E-03,+115.246984E-03,-268.796170E-03
+3.965000E-03,-128.643215E-03,+117.236933E-03,-244.712673E-03
+3.970000E-03,-116.582913E-03,+119.226883E-03,-239.327419E-03
+3.975000E-03,-90.452260E-03,+120.553516E-03,-219.893458E-03
+3.980000E-03,-88.442210E-03,+123.206783E-03,-212.501246E-03
+3.985000E-03,-64.321607E-03,+125.860049E-03,-194.438624E-03
+3.990000E-03,-48.241206E-03,+124.533416E-03,-173.683374E-03
+3.995000E-03,-32.160804E-03,+126.523366E-03,-166.976831E-03
+4.000000E-03,-16.080402E-03,+128.513315E-03,-150.921167E-03
+4.005000E-03,-6.030151E-03,+131.166582E-03,-137.508080E-03
+4.010000E-03,+8.040201E-03,+131.166582E-03,-122.773705E-03
+4.015000E-03,+24.120603E-03,+133.819848E-03,-110.046287E-03
+4.020000E-03,+40.201005E-03,+133.819848E-03,-91.983665E-03
+4.025000E-03,+50.251256E-03,+133.819848E-03,-83.955833E-03
+4.030000E-03,+72.361808E-03,+135.146481E-03,-70.542746E-03
+4.035000E-03,+88.442210E-03,+135.809798E-03,-52.480124E-03
+4.040000E-03,+96.482411E-03,+136.473114E-03,-38.431417E-03
+4.045000E-03,+118.592964E-03,+133.819848E-03,-22.375753E-03
+4.050000E-03,+128.643215E-03,+133.819848E-03,-6.320088E-03
+4.055000E-03,+150.753767E-03,+133.819848E-03,+9.074932E-03
+4.060000E-03,+160.804018E-03,+136.473114E-03,+25.791241E-03
+4.065000E-03,+170.854270E-03,+133.156531E-03,+38.468609E-03
+4.070000E-03,+192.964822E-03,+135.146481E-03,+49.874737E-03
+4.075000E-03,+207.035174E-03,+133.819848E-03,+67.912336E-03
+4.080000E-03,+217.085425E-03,+131.166582E-03,+84.628645E-03
+4.085000E-03,+231.155776E-03,+131.166582E-03,+98.677351E-03
+4.090000E-03,+245.226128E-03,+131.166582E-03,+110.033431E-03
+4.095000E-03,+265.326630E-03,+127.849999E-03,+129.392318E-03
+4.100000E-03,+273.366831E-03,+125.860049E-03,+146.108627E-03
+4.105000E-03,+281.407032E-03,+125.860049E-03,+156.118393E-03
+4.110000E-03,+297.487434E-03,+124.533416E-03,+168.820786E-03
+4.115000E-03,+305.527635E-03,+120.553516E-03,+183.505112E-03
+4.120000E-03,+321.608037E-03,+120.553516E-03,+194.175523E-03
+4.125000E-03,+329.648238E-03,+117.900250E-03,+210.231187E-03
+4.130000E-03,+345.728640E-03,+117.900250E-03,+220.901598E-03
+4.135000E-03,+359.798991E-03,+116.573617E-03,+236.957262E-03
+4.140000E-03,+361.809041E-03,+109.940451E-03,+247.627673E-03
+4.145000E-03,+375.879393E-03,+107.950501E-03,+266.325915E-03
+4.150000E-03,+385.929644E-03,+109.940451E-03,+278.317615E-03
+4.155000E-03,+387.939694E-03,+104.633918E-03,+289.648670E-03
+4.160000E-03,+402.010046E-03,+101.980652E-03,+298.337147E-03
+4.165000E-03,+410.050247E-03,+99.327386E-03,+309.668202E-03
+4.170000E-03,+418.090448E-03,+96.674120E-03,+322.320546E-03
+4.175000E-03,+432.160799E-03,+94.020853E-03,+330.323354E-03
+4.180000E-03,+426.130649E-03,+91.367587E-03,+335.633534E-03
+4.185000E-03,+440.201000E-03,+87.387688E-03,+348.310903E-03
+4.190000E-03,+450.251251E-03,+83.407788E-03,+360.988271E-03
+4.195000E-03,+458.291452E-03,+78.101255E-03,+368.305410E-03
+4.200000E-03,+458.291452E-03,+75.447989E-03,+380.957754E-03
+4.205000E-03,+460.301503E-03,+72.131406E-03,+391.628165E-03
+4.210000E-03,+470.351754E-03,+70.141457E-03,+395.592032E-03
+4.215000E-03,+474.371854E-03,+64.834924E-03,+405.576774E-03
+4.220000E-03,+474.371854E-03,+62.181658E-03,+412.868888E-03
+4.225000E-03,+482.412055E-03,+57.538442E-03,+421.532341E-03
+4.230000E-03,+482.412055E-03,+54.221859E-03,+426.181877E-03
+4.235000E-03,+488.442206E-03,+49.578643E-03,+431.467033E-03
+4.240000E-03,+482.412055E-03,+46.262060E-03,+436.752190E-03
+4.245000E-03,+488.442206E-03,+41.618844E-03,+441.376701E-03
+4.250000E-03,+486.432156E-03,+36.975628E-03,+442.037346E-03
+4.255000E-03,+482.412055E-03,+32.332412E-03,+447.322502E-03
+4.260000E-03,+482.412055E-03,+27.689196E-03,+452.607659E-03
+4.265000E-03,+484.422105E-03,+25.035929E-03,+457.257195E-03
+4.270000E-03,+486.432156E-03,+21.056030E-03,+460.535393E-03
+4.275000E-03,+488.442206E-03,+16.412814E-03,+463.838616E-03
+4.280000E-03,+482.412055E-03,+11.769598E-03,+468.463128E-03
+4.285000E-03,+474.371854E-03,+7.126382E-03,+465.720452E-03
+4.290000E-03,+474.371854E-03,+5.136432E-03,+468.363030E-03
+4.295000E-03,+476.381904E-03,-833.417E-06,+467.627312E-03
+4.300000E-03,+466.331653E-03,-6.803266E-03,+468.262933E-03
+4.305000E-03,+466.331653E-03,-8.793216E-03,+465.520257E-03
+4.310000E-03,+458.291452E-03,-14.763065E-03,+462.777581E-03
+4.315000E-03,+450.251251E-03,-18.079648E-03,+467.402093E-03
+4.320000E-03,+442.211051E-03,-22.722864E-03,+460.034905E-03
+4.325000E-03,+442.211051E-03,-25.376130E-03,+465.980706E-03
+4.330000E-03,+434.170850E-03,-32.009296E-03,+459.884759E-03
+4.335000E-03,+432.160799E-03,-33.999246E-03,+457.852776E-03
+4.340000E-03,+418.090448E-03,-38.642462E-03,+457.092034E-03
+4.345000E-03,+410.050247E-03,-43.948994E-03,+449.699822E-03
+4.350000E-03,+397.989945E-03,-47.928894E-03,+443.628899E-03
+4.355000E-03,+393.969845E-03,-50.582160E-03,+438.218620E-03
+4.360000E-03,+377.889443E-03,-54.562060E-03,+440.836174E-03
+4.365000E-03,+369.849242E-03,-60.531909E-03,+427.423088E-03
+4.370000E-03,+357.788941E-03,-61.195225E-03,+418.023918E-03
+4.375000E-03,+353.768840E-03,-67.165075E-03,+410.606681E-03
+4.380000E-03,+337.688439E-03,-70.481658E-03,+405.882072E-03
+4.385000E-03,+323.618087E-03,-73.798240E-03,+403.139396E-03
+4.390000E-03,+321.608037E-03,-78.441456E-03,+389.726309E-03
+4.395000E-03,+303.517585E-03,-81.094723E-03,+384.341055E-03
+4.400000E-03,+297.487434E-03,-86.401255E-03,+376.213125E-03
+4.405000E-03,+281.407032E-03,-89.717838E-03,+362.164419E-03
+4.410000E-03,+265.326630E-03,-91.707788E-03,+357.414785E-03
+4.415000E-03,+257.286429E-03,-94.361054E-03,+346.008657E-03
+4.420000E-03,+241.206028E-03,-97.014321E-03,+338.616445E-03
+4.425000E-03,+225.125626E-03,-102.320853E-03,+327.185292E-03
+4.430000E-03,+209.045224E-03,-104.974119E-03,+311.790272E-03
+4.435000E-03,+201.005023E-03,-108.290702E-03,+304.398060E-03
+4.440000E-03,+192.964822E-03,-110.280652E-03,+292.991932E-03
+4.445000E-03,+170.854270E-03,-110.943969E-03,+273.557971E-03
+4.450000E-03,+152.763817E-03,-115.587185E-03,+266.165759E-03
+4.455000E-03,+144.723617E-03,-118.903768E-03,+254.098986E-03
+4.460000E-03,+128.643215E-03,-120.893717E-03,+239.339586E-03
+4.465000E-03,+106.532662E-03,-121.557034E-03,+225.926500E-03
+4.470000E-03,+92.462311E-03,-123.546984E-03,+215.206041E-03
+4.475000E-03,+80.402009E-03,-127.526883E-03,+204.485582E-03
+4.480000E-03,+64.321607E-03,-126.200250E-03,+191.072495E-03
+4.485000E-03,+48.241206E-03,-130.843466E-03,+177.659409E-03
+4.490000E-03,+32.160804E-03,-130.180149E-03,+161.603744E-03
+4.495000E-03,+16.080402E-03,-132.170099E-03,+146.208725E-03
+4.500000E-03,+0.0E+00,-134.160049E-03,+132.134994E-03
+4.505000E-03,-10.050251E-03,-134.160049E-03,+116.079329E-03
+4.510000E-03,-28.140703E-03,-134.160049E-03,+105.358870E-03
+4.515000E-03,-34.170854E-03,-134.823365E-03,+92.631453E-03
+4.520000E-03,-56.281406E-03,-136.813315E-03,+78.582746E-03
+4.525000E-03,-72.361808E-03,-138.803265E-03,+63.162702E-03
+4.530000E-03,-92.462311E-03,-139.466581E-03,+49.113995E-03
+4.535000E-03,-104.522612E-03,-139.466581E-03,+33.058331E-03
+4.540000E-03,-120.603014E-03,-139.466581E-03,+19.645244E-03
+4.545000E-03,-136.683416E-03,-140.129898E-03,+3.589580E-03
+4.550000E-03,-144.723617E-03,-139.466581E-03,-13.787374E-03
+4.555000E-03,-162.814069E-03,-140.129898E-03,-30.503683E-03
+4.560000E-03,-184.924621E-03,-139.466581E-03,-47.219992E-03
+4.565000E-03,-192.964822E-03,-138.803265E-03,-57.254782E-03
+4.570000E-03,-205.025123E-03,-138.139948E-03,-71.303489E-03
+4.575000E-03,-217.085425E-03,-137.476632E-03,-88.019798E-03
+4.580000E-03,-241.206028E-03,-136.813315E-03,-98.029563E-03
+4.585000E-03,-249.246228E-03,-134.823365E-03,-122.113060E-03
+4.590000E-03,-265.326630E-03,-134.160049E-03,-130.140893E-03
+4.595000E-03,-281.407032E-03,-133.496732E-03,-148.839135E-03
+4.600000E-03,-297.487434E-03,-131.506782E-03,-164.894800E-03
+4.605000E-03,-305.527635E-03,-129.516833E-03,-175.565210E-03
+4.610000E-03,-317.587936E-03,-130.180149E-03,-188.928248E-03
+4.615000E-03,-323.618087E-03,-128.853516E-03,-202.291285E-03
+4.620000E-03,-337.688439E-03,-126.200250E-03,-212.961696E-03
+4.625000E-03,-345.728640E-03,-123.546984E-03,-231.659938E-03
+4.630000E-03,-361.809041E-03,-120.893717E-03,-241.009060E-03
+4.635000E-03,-369.849242E-03,-118.240451E-03,-253.025784E-03
+4.640000E-03,-377.889443E-03,-118.240451E-03,-271.699002E-03
+4.645000E-03,-393.969845E-03,-115.587185E-03,-279.726834E-03
+4.650000E-03,-402.010046E-03,-110.280652E-03,-298.425077E-03
+4.655000E-03,-412.060297E-03,-110.280652E-03,-309.095487E-03
+4.660000E-03,-418.090448E-03,-107.627386E-03,-319.765898E-03
+4.665000E-03,-434.170850E-03,-104.310803E-03,-330.436308E-03
+4.670000E-03,-442.211051E-03,-100.994220E-03,-341.106719E-03
+4.675000E-03,-442.211051E-03,-99.004270E-03,-351.777129E-03
+4.680000E-03,-458.291452E-03,-94.361054E-03,-362.447540E-03
+4.685000E-03,-452.261302E-03,-91.707788E-03,-369.739654E-03
+4.690000E-03,-466.331653E-03,-87.727888E-03,-378.403106E-03
+4.695000E-03,-468.341704E-03,-84.411306E-03,-389.734161E-03
+4.700000E-03,-474.371854E-03,-81.094723E-03,-394.358673E-03
+4.705000E-03,-484.422105E-03,-79.768090E-03,-405.029084E-03
+4.710000E-03,-486.432156E-03,-73.134924E-03,-418.342072E-03
+4.715000E-03,-484.422105E-03,-71.144974E-03,-418.977692E-03
+4.720000E-03,-490.452256E-03,-65.175125E-03,-431.655061E-03
+4.725000E-03,-496.482407E-03,-62.521859E-03,-436.940217E-03
+4.730000E-03,-502.512557E-03,-58.541959E-03,-443.596712E-03
